5.180000E+05	7.670000E+00	396673.9421
5.550000E+05	7.590000E+00	421628.9309
5.930000E+05	7.510000E+00	446417.5176
6.350000E+05	7.430000E+00	473415.5998
6.790000E+05	7.350000E+00	500269.1373
7.270000E+05	7.270000E+00	529010.7116
7.780000E+05	7.190000E+00	558492.102
8.320000E+05	7.120000E+00	589366.3668
8.900000E+05	7.040000E+00	620546.1828
9.530000E+05	6.970000E+00	654208.8597
1.020000E+06	6.900000E+00	688943.7449
1.090000E+06	6.830000E+00	723911.7915
1.170000E+06	6.760000E+00	764725.0706
1.250000E+06	6.690000E+00	801857.6632
1.340000E+06	6.630000E+00	842100.5479
1.430000E+06	6.570000E+00	881123.2115
1.530000E+06	6.510000E+00	923164.4038
1.640000E+06	6.450000E+00	968239.769
1.750000E+06	6.390000E+00	1009021.179
1.870000E+06	6.330000E+00	1053277.293
2.000000E+06	6.280000E+00	1100630.222
2.150000E+06	6.230000E+00	1156328.566
2.300000E+06	6.180000E+00	1207157.125
2.460000E+06	6.130000E+00	1261065.603
3.010000E+06	5.990000E+00	1426562.608
3.690000E+06	5.870000E+00	1612995.096
4.220000E+06	5.750000E+00	1759601.525
5.020000E+06	5.690000E+00	1988422.927
5.970000E+06	5.580000E+00	2178962.55
7.090000E+06	5.510000E+00	2422338.261
8.430000E+06	5.450000E+00	2625764.844
1.000000E+07	5.390000E+00	2913252.777
1.190000E+07	5.350000E+00	3323155.781
1.420000E+07	5.300000E+00	3721232.515
1.680000E+07	5.260000E+00	4095167.416
2.000000E+07	5.210000E+00	4505542.7
2.380000E+07	5.170000E+00	5037168.192
2.830000E+07	5.130000E+00	5718000.401
3.360000E+07	5.100000E+00	6560493.917
3.990000E+07	5.060000E+00	7335431.767
4.750000E+07	5.030000E+00	8094982.456
5.640000E+07	5.000000E+00	9102788.904
6.700000E+07	4.960000E+00	10078473.35
7.970000E+07	4.940000E+00	11329709.21
9.470000E+07	4.910000E+00	12612361.38
1.130000E+08	4.880000E+00	14157327.51
1.340000E+08	4.860000E+00	15774371.98
1.590000E+08	4.840000E+00	17523446.67
1.890000E+08	4.810000E+00	19426761.3
2.250000E+08	4.800000E+00	21565637.44
2.670000E+08	4.780000E+00	23951685.15
3.170000E+08	4.760000E+00	26354652.27
3.770000E+08	4.750000E+00	29484685.95
4.480000E+08	4.740000E+00	32732013.43
5.330000E+08	4.720000E+00	36889475.17
6.340000E+08	4.720000E+00	39536737.74
7.530000E+08	4.710000E+00	43485815.23
8.950000E+08	4.710000E+00	43880637.25
1.060000E+09	4.710000E+00	45973783.24
